id_cliente,abandono,genero,tercera_edad,tiene_pareja,dependientes,meses_contrato,servicio_telefónico,varias_líneas,servicio_internet,seguridad_online,respaldo_online,protección_dispositivos,soporte_tecnico,tv_por_cable,streming_peliculas,tipo_contrato,factura_electronica,metodo_pago,cargos_mensuales,total_cargos,cargos_diarios
0311_qywss,0,0,0,0,0,6,1,0,dsl,1,0,0,0,0,0,month_to_month,1,electronic_check,49.45,314.6,1.65
0311_unpff,1,0,0,0,0,26,1,0,fiber_optic,0,0,0,0,1,1,month_to_month,1,bank_transfer_(automatic),88.8,2274.35,2.96
0314_tkosi,0,0,0,0,0,6,1,0,dsl,1,1,0,0,0,0,month_to_month,0,mailed_check,55.15,322.9,1.84
0315_lvcrk,0,1,0,0,0,11,1,0,fiber_optic,0,0,1,0,0,1,month_to_month,0,electronic_check,84.8,888.75,2.83
0318_quuob,1,1,0,1,0,1,1,0,fiber_optic,0,0,0,0,1,0,month_to_month,1,electronic_check,80.55,80.55,2.68
0318_zopws,0,0,0,1,0,49,1,0,no,0,0,0,0,0,0,two_year,1,bank_transfer_(automatic),20.15,973.35,0.67
0319_qztco,0,0,0,1,1,3,1,0,dsl,0,1,0,0,1,0,month_to_month,1,credit_card_(automatic),58.7,168.6,1.96
0320_dwvtu,0,0,0,0,0,53,1,0,fiber_optic,1,1,1,1,0,1,two_year,0,mailed_check,99.5,5424.25,3.32
0320_jdnqg,1,1,0,1,1,23,1,0,fiber_optic,1,0,0,1,1,1,month_to_month,1,electronic_check,99.85,2331.3,3.33
0322_chqru,1,1,0,0,0,2,1,0,dsl,0,0,0,0,0,0,month_to_month,0,electronic_check,45.35,89.5,1.51
0322_yinqp,1,1,0,0,0,1,1,0,dsl,1,0,0,0,0,0,month_to_month,1,mailed_check,48.55,48.55,1.62
0323_xwwtn,0,1,0,0,1,3,1,1,no,0,0,0,0,0,0,two_year,1,mailed_check,26.4,121.25,0.88
0324_brpcj,1,0,1,1,0,68,1,1,fiber_optic,0,1,0,0,1,1,month_to_month,1,electronic_check,100.2,6851.65,3.34
0325_xbfac,1,1,0,0,0,8,1,0,fiber_optic,0,0,1,0,1,1,month_to_month,1,electronic_check,94.7,740.3,3.16
0326_vdyxe,0,0,0,1,0,70,1,1,fiber_optic,0,0,1,0,1,1,one_year,1,electronic_check,97.65,6982.5,3.26
0327_wfzsy,0,1,0,1,1,39,1,1,fiber_optic,0,0,1,0,1,1,one_year,0,electronic_check,100.0,3835.55,3.33
0328_grpmv,1,0,0,0,0,1,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,70.1,70.1,2.34
0329_gtiaj,1,0,0,0,0,3,1,0,fiber_optic,0,1,0,1,1,1,month_to_month,1,electronic_check,97.9,315.3,3.26
0330_bgyze,0,1,0,1,0,60,1,1,fiber_optic,0,1,1,0,1,1,one_year,0,bank_transfer_(automatic),102.5,6157.6,3.42
0330_ivzha,1,0,0,1,0,5,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,0,electronic_check,69.95,330.15,2.33
0334_gddso,1,1,1,0,0,3,1,1,fiber_optic,0,1,0,0,0,0,month_to_month,1,electronic_check,81.35,233.7,2.71
0334_zfjsr,0,0,0,1,0,55,1,1,dsl,1,1,0,1,0,0,one_year,1,credit_card_(automatic),66.05,3462.1,2.2
0336_kxkfk,0,1,0,0,0,72,0,0,dsl,1,0,1,1,1,1,two_year,1,credit_card_(automatic),61.2,4390.25,2.04
0336_pikei,0,1,1,1,0,72,1,0,dsl,1,1,1,1,1,0,two_year,0,bank_transfer_(automatic),74.4,5360.75,2.48
0337_cnpze,1,0,0,0,0,41,1,1,fiber_optic,0,1,1,0,1,1,month_to_month,1,electronic_check,106.3,4443.45,3.54
0343_qluzp,0,1,0,0,0,60,0,0,dsl,1,1,1,0,0,0,two_year,0,bank_transfer_(automatic),39.6,2424.5,1.32
0345_hkjvm,1,0,0,0,0,6,1,0,fiber_optic,0,0,0,0,1,1,month_to_month,0,electronic_check,89.3,577.6,2.98
0345_xmmug,0,0,0,1,0,46,1,1,fiber_optic,0,1,1,1,1,1,two_year,1,credit_card_(automatic),108.9,4854.3,3.63
0347_ubkuz,0,0,0,0,0,15,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,19.9,320.45,0.66
0348_sdkol,1,0,0,1,0,58,1,1,fiber_optic,0,0,1,1,1,1,month_to_month,1,credit_card_(automatic),102.1,5885.4,3.4
0354_vxmjc,0,1,0,1,1,23,1,0,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),19.6,426.65,0.65
0354_wyrok,1,0,1,1,1,31,1,0,fiber_optic,0,0,1,1,1,1,month_to_month,1,electronic_check,98.9,2911.3,3.3
0356_erhvt,0,1,0,1,0,11,1,0,dsl,0,0,0,0,0,0,month_to_month,1,bank_transfer_(automatic),45.9,521.9,1.53
0356_obmac,0,0,1,0,0,56,1,1,fiber_optic,0,1,1,1,1,0,two_year,1,bank_transfer_(automatic),99.9,5706.3,3.33
0357_nvcri,0,0,0,0,1,25,1,0,no,0,0,0,0,0,0,month_to_month,0,credit_card_(automatic),20.05,471.7,0.67
0361_hjrdx,0,0,0,0,0,68,0,0,dsl,1,1,1,1,1,1,two_year,0,credit_card_(automatic),64.35,4539.6,2.14
0362_raoqo,0,0,0,0,0,40,1,0,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),19.65,830.25,0.65
0362_zbzwj,1,1,0,0,0,36,1,1,fiber_optic,0,0,0,0,0,1,month_to_month,1,electronic_check,84.9,3067.2,2.83
0363_qjvfx,1,1,0,0,0,32,1,1,fiber_optic,1,1,0,1,1,1,month_to_month,1,credit_card_(automatic),108.15,3432.9,3.6
0363_svhyr,0,1,0,1,1,71,1,1,dsl,1,1,1,1,1,1,two_year,0,bank_transfer_(automatic),86.85,6263.8,2.9
0365_bzuwy,0,1,0,1,0,17,1,1,fiber_optic,0,1,1,0,1,1,month_to_month,1,electronic_check,102.55,1742.5,3.42
0365_gxezs,0,1,0,1,0,18,1,0,fiber_optic,0,0,1,1,0,0,month_to_month,0,electronic_check,78.2,1468.75,2.61
0365_trtpy,0,0,0,0,0,37,1,1,fiber_optic,1,1,1,0,0,0,month_to_month,0,bank_transfer_(automatic),91.2,3382.3,3.04
0366_nqshs,0,1,0,0,0,2,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,19.35,46.35,0.64
0369_zgovk,0,0,0,1,1,28,1,0,fiber_optic,0,0,0,0,0,0,one_year,1,bank_transfer_(automatic),70.4,1992.2,2.35
0373_aivnj,0,1,0,0,0,9,0,0,dsl,1,1,1,0,0,0,one_year,0,mailed_check,39.55,373.0,1.32
0374_aacsz,0,0,0,0,0,1,1,0,dsl,1,0,0,0,0,0,month_to_month,0,electronic_check,50.15,50.15,1.67
0374_fiuca,0,1,0,1,0,65,1,0,no,0,0,0,0,0,0,two_year,1,credit_card_(automatic),20.4,1414.45,0.68
0374_ioegq,0,0,0,0,0,3,1,0,dsl,0,0,0,0,0,0,month_to_month,0,electronic_check,44.6,122.7,1.49
0375_hvgxo,1,0,0,0,0,1,0,0,dsl,0,0,0,0,1,0,month_to_month,1,electronic_check,34.7,34.7,1.16
0376_oiwme,0,1,0,1,0,36,1,0,fiber_optic,1,0,0,0,1,1,month_to_month,1,electronic_check,93.6,3366.05,3.12
0376_ymcjc,1,1,0,0,0,23,1,1,fiber_optic,0,0,0,1,1,0,month_to_month,1,electronic_check,90.6,1943.2,3.02
0377_jbkkt,0,1,0,1,1,22,1,0,dsl,1,1,0,1,0,0,month_to_month,1,mailed_check,57.95,1271.8,1.93
0378_cjkpv,0,0,0,1,0,72,1,1,fiber_optic,1,1,1,1,1,1,two_year,0,credit_card_(automatic),112.1,7965.95,3.74
0378_nhqxu,1,0,0,1,1,17,1,1,fiber_optic,0,0,1,0,1,0,month_to_month,0,electronic_check,88.25,1460.65,2.94
0378_tovms,1,0,0,0,0,3,1,0,fiber_optic,0,0,0,1,0,1,month_to_month,0,electronic_check,85.8,272.2,2.86
0378_xszpu,1,1,0,1,0,58,1,0,dsl,1,1,1,0,0,0,one_year,0,credit_card_(automatic),60.3,3563.8,2.01
0379_djqhr,0,1,0,1,1,67,1,0,dsl,1,1,1,0,1,1,two_year,0,credit_card_(automatic),81.35,5398.6,2.71
0380_neavx,0,1,1,0,0,34,1,0,fiber_optic,0,1,1,0,1,1,one_year,1,electronic_check,99.85,3343.15,3.33
0380_zcsbi,0,1,0,0,0,10,1,0,no,0,0,0,0,0,0,month_to_month,0,credit_card_(automatic),20.0,198.7,0.67
0383_cldda,0,0,0,0,0,69,1,1,dsl,1,0,1,1,1,1,two_year,1,credit_card_(automatic),85.35,5897.4,2.84
0384_lpite,0,1,0,0,0,40,0,0,dsl,1,1,1,0,1,1,one_year,0,credit_card_(automatic),62.05,2511.55,2.07
0384_rvbpi,0,1,0,0,0,20,1,0,dsl,1,0,1,0,0,1,month_to_month,0,credit_card_(automatic),64.4,1398.6,2.15
0386_cwrgm,0,0,0,1,1,46,1,0,no,0,0,0,0,0,0,two_year,0,mailed_check,19.4,967.85,0.65
0388_eopex,1,0,0,1,0,2,1,0,fiber_optic,1,0,0,0,0,0,month_to_month,1,electronic_check,74.4,139.4,2.48
0390_dcfdq,1,0,1,1,0,1,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,1,mailed_check,70.45,70.45,2.35
0392_bziuw,0,0,0,1,0,72,1,1,fiber_optic,1,0,1,0,1,1,two_year,1,credit_card_(automatic),105.0,7589.8,3.5
0394_yondk,0,1,0,1,1,70,1,1,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),25.15,1790.15,0.84
0396_hujbp,0,0,0,0,0,2,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,19.3,44.4,0.64
0396_ukgai,0,1,0,0,1,23,1,0,dsl,0,1,0,1,0,0,month_to_month,1,bank_transfer_(automatic),55.3,1284.2,1.84
0396_ychwo,0,1,0,1,0,36,1,1,fiber_optic,0,0,0,0,1,1,month_to_month,1,electronic_check,95.4,3474.2,3.18
0397_gzbbc,1,1,1,1,0,59,1,1,fiber_optic,0,0,0,0,1,1,month_to_month,1,bank_transfer_(automatic),93.85,5574.75,3.13
0397_zxwqf,0,1,0,0,0,67,1,0,no,0,0,0,0,0,0,two_year,0,bank_transfer_(automatic),20.5,1430.95,0.68
0401_wdbxm,0,1,0,1,1,72,1,1,fiber_optic,1,0,1,0,1,1,two_year,1,bank_transfer_(automatic),105.55,7542.25,3.52
0402_cqajn,1,0,0,0,0,37,1,1,fiber_optic,0,1,1,0,1,1,month_to_month,1,bank_transfer_(automatic),101.9,3545.35,3.4
0402_oamen,0,0,0,1,1,72,1,1,no,0,0,0,0,0,0,two_year,0,bank_transfer_(automatic),24.45,1709.1,0.82
0404_ahasp,0,1,0,1,0,72,1,0,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),19.7,1421.9,0.66
0404_swrvg,1,1,0,0,0,3,1,1,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,74.4,229.55,2.48
0406_bpdvr,1,0,1,1,0,54,1,1,fiber_optic,0,1,0,0,1,1,one_year,1,credit_card_(automatic),101.5,5373.1,3.38
0407_bdjkb,1,1,0,1,0,60,1,1,fiber_optic,0,1,1,0,1,0,month_to_month,1,electronic_check,95.75,5742.9,3.19
0409_wtmpl,0,0,0,1,0,58,1,1,fiber_optic,1,1,1,0,1,1,one_year,1,credit_card_(automatic),110.65,6526.65,3.69
0410_ipfty,0,0,0,1,0,31,1,0,fiber_optic,0,1,0,0,0,1,month_to_month,1,bank_transfer_(automatic),83.85,2674.15,2.8
0411_ezjze,0,0,0,0,0,3,1,1,dsl,0,0,0,0,1,0,month_to_month,1,electronic_check,60.25,170.5,2.01
0412_uccnp,0,1,0,0,0,55,1,0,dsl,1,0,1,1,0,0,two_year,1,electronic_check,59.2,3175.85,1.97
0415_mosgf,1,0,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month_to_month,0,mailed_check,44.4,44.4,1.48
0419_yaapx,0,1,0,1,0,49,1,0,fiber_optic,0,1,0,0,1,0,month_to_month,1,credit_card_(automatic),85.3,4297.95,2.84
0420_bwtpw,1,1,0,0,1,8,0,0,dsl,0,0,0,0,0,0,month_to_month,0,mailed_check,25.5,215.2,0.85
0420_hlgxf,0,0,1,0,0,39,1,1,fiber_optic,0,0,1,0,1,1,month_to_month,1,electronic_check,99.75,4036.0,3.32
0420_txvsg,0,1,0,1,0,66,1,1,dsl,1,1,1,0,0,0,two_year,1,credit_card_(automatic),66.1,4428.45,2.2
0422_ohqhq,0,0,0,1,1,15,1,0,no,0,0,0,0,0,0,one_year,0,mailed_check,20.55,295.95,0.68
0422_uxfap,0,0,0,1,0,51,1,1,fiber_optic,0,0,1,0,1,1,one_year,1,electronic_check,98.85,4947.55,3.3
0423_udijq,0,1,1,0,0,9,1,0,dsl,0,0,0,1,0,0,month_to_month,0,mailed_check,49.2,447.9,1.64
0426_tirne,1,0,0,0,0,1,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,20.9,20.9,0.7
0428_axxlj,0,1,0,0,0,25,1,0,no,0,0,0,0,0,0,one_year,1,bank_transfer_(automatic),19.5,516.3,0.65
0428_ikycp,0,1,0,1,0,22,1,0,fiber_optic,0,0,1,0,1,0,month_to_month,1,bank_transfer_(automatic),87.0,1850.65,2.9
0430_ihcdj,0,1,0,0,0,15,1,1,dsl,0,0,0,0,0,0,month_to_month,1,electronic_check,49.0,749.25,1.63
0431_apwvy,1,0,0,1,1,28,1,0,fiber_optic,0,0,0,0,1,1,one_year,1,bank_transfer_(automatic),90.1,2598.95,3.0
0432_cajzv,0,1,0,0,0,3,1,0,fiber_optic,0,0,0,0,1,1,month_to_month,0,mailed_check,90.7,237.65,3.02
0434_csfon,0,0,0,1,0,47,1,1,fiber_optic,0,0,1,0,1,1,month_to_month,1,electronic_check,100.5,4707.1,3.35
0436_twffz,0,0,0,0,0,67,1,1,dsl,1,0,1,1,1,1,two_year,1,mailed_check,85.25,5714.2,2.84
0439_ifyun,0,0,1,0,0,18,1,0,fiber_optic,0,1,0,0,0,0,month_to_month,1,electronic_check,74.7,1294.6,2.49
0440_ekdcf,0,1,0,1,0,62,1,0,dsl,0,1,1,1,0,0,two_year,1,credit_card_(automatic),60.15,3753.2,2.0
0440_mogpm,0,0,0,0,0,41,1,1,dsl,0,1,1,0,1,1,one_year,1,electronic_check,80.55,3263.9,2.68
0440_qexbz,0,0,0,0,0,44,1,1,dsl,0,0,0,0,0,0,month_to_month,1,mailed_check,50.15,2139.1,1.67
0440_uedai,0,0,0,0,0,53,1,0,fiber_optic,0,1,1,1,0,1,one_year,1,credit_card_(automatic),94.45,5042.75,3.15
0442_tdyuo,0,1,0,1,0,48,1,0,no,0,0,0,0,0,0,two_year,1,mailed_check,20.05,1036.0,0.67
0442_zxkvs,0,0,1,1,0,54,1,1,fiber_optic,1,1,1,1,1,1,one_year,1,bank_transfer_(automatic),115.6,6431.05,3.85
0447_bemng,1,0,0,1,0,48,0,0,dsl,1,0,1,0,0,1,month_to_month,1,bank_transfer_(automatic),45.3,2145.0,1.51
0447_rxsgd,0,1,0,0,0,24,1,1,fiber_optic,0,1,0,0,1,1,month_to_month,1,bank_transfer_(automatic),99.65,2404.85,3.32
0454_okrct,0,1,0,0,0,33,1,0,fiber_optic,0,1,0,1,0,0,two_year,0,bank_transfer_(automatic),80.6,2651.1,2.69
0455_entcr,0,1,0,1,0,66,1,1,dsl,1,1,0,1,1,1,two_year,0,electronic_check,85.25,5538.35,2.84
0455_xfass,0,0,0,1,1,3,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,69.55,200.2,2.32
0458_heuzg,0,0,0,0,0,13,0,0,dsl,0,0,1,1,0,0,two_year,0,mailed_check,35.4,450.4,1.18
0459_spzhj,0,1,0,1,1,63,1,1,dsl,1,1,1,0,1,1,two_year,0,credit_card_(automatic),83.5,5435.0,2.78
0461_cvkmu,1,0,0,1,1,23,1,0,fiber_optic,0,1,1,1,0,0,month_to_month,0,electronic_check,83.8,1900.25,2.79
0463_txoak,0,1,0,0,1,52,1,1,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),25.6,1334.5,0.85
0463_wzzko,0,1,0,0,0,3,1,0,no,0,0,0,0,0,0,month_to_month,1,credit_card_(automatic),20.75,67.1,0.69
0463_zsdnt,0,1,0,0,0,10,1,0,dsl,0,0,0,0,0,1,month_to_month,1,bank_transfer_(automatic),56.75,503.25,1.89
0464_wjtko,0,0,0,1,1,72,1,0,no,0,0,0,0,0,0,two_year,0,bank_transfer_(automatic),20.1,1460.85,0.67
0468_yrpxn,0,1,0,0,0,29,1,0,fiber_optic,0,0,1,1,1,1,month_to_month,1,credit_card_(automatic),98.8,2807.1,3.29
0471_arvmx,0,0,1,1,0,62,1,1,fiber_optic,1,0,1,0,1,1,one_year,1,electronic_check,104.85,6312.9,3.49
0471_lvhgk,1,1,0,1,0,41,1,1,dsl,0,0,1,0,1,1,one_year,1,electronic_check,73.0,3001.2,2.43
0475_rijep,1,1,0,0,0,43,1,1,fiber_optic,0,1,0,0,0,0,month_to_month,1,electronic_check,77.85,3365.85,2.6
0479_hmswa,0,0,0,0,1,26,1,0,fiber_optic,0,1,1,1,1,1,two_year,1,electronic_check,105.45,2715.3,3.52
0480_bixde,0,0,0,1,0,19,1,0,fiber_optic,0,0,1,0,1,1,month_to_month,1,electronic_check,96.8,1743.05,3.23
0480_kyjva,0,0,0,1,1,72,1,1,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),24.25,1784.5,0.81
0481_sumcb,0,0,1,0,0,45,1,1,fiber_optic,0,0,1,0,1,1,one_year,1,bank_transfer_(automatic),102.15,4735.35,3.4
0484_ffvbj,0,1,0,0,0,32,1,0,dsl,0,0,0,0,1,1,one_year,1,bank_transfer_(automatic),64.85,2010.95,2.16
0484_jpbru,0,1,0,0,0,41,1,1,no,0,0,0,0,0,0,month_to_month,1,bank_transfer_(automatic),25.25,996.45,0.84
0485_zbsln,0,1,0,1,1,65,1,1,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),24.75,1715.1,0.82
0486_heczi,1,1,0,1,0,55,1,1,fiber_optic,1,1,0,0,1,0,month_to_month,1,electronic_check,96.75,5238.9,3.22
0486_lgcch,0,1,0,1,1,11,1,0,no,0,0,0,0,0,0,two_year,0,mailed_check,19.65,225.75,0.65
0487_crlzf,0,0,0,0,0,49,1,0,dsl,0,0,1,1,1,1,two_year,1,bank_transfer_(automatic),74.45,3721.9,2.48
0487_rpvum,0,1,0,1,0,61,1,1,fiber_optic,1,0,1,1,1,0,month_to_month,0,bank_transfer_(automatic),99.4,5943.65,3.31
0487_vvuvk,0,1,0,1,1,25,1,0,no,0,0,0,0,0,0,month_to_month,1,mailed_check,19.15,477.6,0.64
0488_gslfr,1,0,0,0,0,1,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,69.5,69.5,2.32
0489_wmemg,0,0,0,0,1,23,1,0,dsl,0,0,0,1,0,0,one_year,1,electronic_check,49.45,1119.35,1.65
0491_kapqg,0,1,0,0,0,21,1,1,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,73.7,1558.7,2.46
0495_rvcbf,1,0,0,0,0,1,1,0,fiber_optic,0,0,0,0,0,1,month_to_month,1,electronic_check,79.7,79.7,2.66
0495_zbngw,1,1,1,1,0,5,1,1,fiber_optic,0,0,1,0,0,0,month_to_month,1,bank_transfer_(automatic),79.9,343.95,2.66
0496_ahook,0,1,0,1,0,24,1,0,dsl,1,0,0,1,1,1,one_year,0,bank_transfer_(automatic),74.4,1712.9,2.48
0504_hhapi,1,0,1,0,0,27,1,1,fiber_optic,0,0,1,0,0,1,month_to_month,0,credit_card_(automatic),88.3,2467.75,2.94
0505_spoow,0,0,0,1,0,70,1,0,no,0,0,0,0,0,0,two_year,0,bank_transfer_(automatic),19.8,1397.65,0.66
0506_lvngn,1,0,1,0,0,5,1,0,fiber_optic,0,0,1,0,0,0,month_to_month,1,credit_card_(automatic),75.55,349.65,2.52
0506_ylvkj,0,1,0,1,1,46,1,0,no,0,0,0,0,0,0,two_year,1,mailed_check,20.2,917.45,0.67
0508_oolto,0,0,0,1,1,2,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,71.65,135.75,2.39
0508_sqwpl,0,0,0,1,1,57,1,0,no,0,0,0,0,0,0,two_year,1,bank_transfer_(automatic),20.1,1087.7,0.67
0511_jteoy,1,0,0,0,0,1,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,0,mailed_check,71.1,71.1,2.37
0512_flfdw,0,0,1,1,0,60,1,1,fiber_optic,0,0,1,0,1,1,one_year,1,credit_card_(automatic),100.5,6029.0,3.35
0513_rbgpe,0,1,0,1,1,37,1,1,dsl,1,0,1,1,0,0,two_year,1,credit_card_(automatic),62.8,2278.75,2.09
0515_ypmcw,1,1,0,0,1,1,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,1,mailed_check,70.45,70.45,2.35
0516_oohar,0,1,0,1,1,28,1,0,fiber_optic,0,1,1,0,1,1,one_year,0,bank_transfer_(automatic),100.35,2799.0,3.34
0516_qreyc,0,0,1,0,0,24,1,0,no,0,0,0,0,0,0,month_to_month,1,mailed_check,20.3,459.95,0.68
0516_uxrmt,0,0,0,0,0,62,1,1,fiber_optic,1,1,1,0,0,0,one_year,1,electronic_check,92.05,5755.8,3.07
0516_vrybw,1,0,0,0,1,18,1,0,no,0,0,0,0,0,0,one_year,0,bank_transfer_(automatic),20.15,390.85,0.67
0516_wjvxc,1,0,0,0,0,5,1,0,dsl,1,0,0,1,0,0,month_to_month,0,electronic_check,54.2,308.25,1.81
0519_drgti,0,0,0,1,1,20,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,20.35,442.6,0.68
0519_xuzju,1,0,0,0,0,1,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,0,mailed_check,70.75,70.75,2.36
0520_fdvvt,1,1,0,0,0,35,1,0,fiber_optic,0,1,1,0,1,1,one_year,1,bank_transfer_(automatic),102.35,3626.1,3.41
0523_vngtf,0,0,1,0,0,52,0,0,dsl,0,1,1,1,1,0,month_to_month,1,electronic_check,50.5,2566.3,1.68
0524_iavzo,1,0,0,1,0,30,1,1,fiber_optic,0,0,0,0,0,1,month_to_month,1,electronic_check,85.0,2624.25,2.83
0526_sxdjp,0,1,0,1,0,72,0,0,dsl,1,1,1,0,0,0,two_year,0,bank_transfer_(automatic),42.1,2962.0,1.4
0529_onker,1,1,1,0,0,15,1,1,fiber_optic,0,0,0,0,0,0,month_to_month,0,electronic_check,75.65,1146.65,2.52
0530_ijvdb,0,1,0,0,1,70,1,1,fiber_optic,1,1,1,1,1,1,two_year,1,electronic_check,114.6,7882.5,3.82
0531_xbkmm,0,1,0,0,1,66,1,1,dsl,1,1,0,1,0,0,two_year,0,bank_transfer_(automatic),65.7,4378.9,2.19
0531_zzjwq,0,1,1,1,0,55,1,1,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,74.0,4052.4,2.47
0533_bnwkf,1,0,1,1,0,55,1,1,fiber_optic,0,1,1,0,0,0,month_to_month,1,electronic_check,85.45,4874.7,2.85
0533_ucaau,0,1,1,1,0,57,1,1,dsl,0,1,1,0,1,0,one_year,1,credit_card_(automatic),71.1,4140.1,2.37
0536_acxip,0,0,0,1,0,72,1,1,fiber_optic,1,1,1,0,1,1,two_year,1,electronic_check,109.55,8165.1,3.65
0536_bgfmz,0,0,0,1,0,28,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,20.5,563.05,0.68
0536_esjep,0,1,0,1,0,54,1,0,dsl,1,1,0,0,1,1,two_year,1,bank_transfer_(automatic),74.55,4191.45,2.48
0537_qyzzn,0,1,1,1,1,24,1,1,fiber_optic,1,0,0,0,0,0,month_to_month,1,electronic_check,79.85,1857.75,2.66
0541_fitgh,0,0,0,1,0,2,1,0,dsl,1,0,0,0,0,1,month_to_month,1,mailed_check,62.15,113.1,2.07
0547_hurjb,0,1,0,0,1,12,1,0,no,0,0,0,0,0,0,month_to_month,0,credit_card_(automatic),21.05,235.8,0.7
0549_cycqn,0,1,1,0,0,51,1,1,fiber_optic,0,1,0,0,0,0,one_year,1,bank_transfer_(automatic),79.6,3974.7,2.65
0550_dcxlh,0,1,0,0,0,13,1,0,dsl,0,1,0,1,1,1,month_to_month,0,mailed_check,73.35,931.55,2.44
0556_fjegu,0,1,0,0,0,58,1,0,dsl,0,1,1,1,1,0,two_year,0,bank_transfer_(automatic),70.1,4048.95,2.34
0557_askvu,0,0,0,1,1,18,1,0,dsl,0,0,1,1,0,0,one_year,1,credit_card_(automatic),54.4,957.1,1.81
0559_ckhus,0,0,0,1,0,29,1,0,no,0,0,0,0,0,0,two_year,1,mailed_check,19.55,521.8,0.65
0562_fgdcr,0,0,0,1,1,72,1,1,dsl,1,1,0,1,1,0,two_year,0,mailed_check,74.55,5430.65,2.48
0562_hkhml,0,1,0,1,1,71,1,1,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),23.9,1626.4,0.8
0562_kbdvm,0,0,0,0,0,70,0,0,dsl,1,1,1,1,0,0,two_year,1,bank_transfer_(automatic),44.6,3058.15,1.49
0564_jjhgs,1,1,0,0,0,9,1,1,fiber_optic,0,0,0,0,1,1,month_to_month,1,electronic_check,95.5,829.1,3.18
0564_muuqk,0,0,0,1,1,20,1,1,fiber_optic,0,0,1,1,0,1,month_to_month,1,bank_transfer_(automatic),95.5,1916.2,3.18
0565_iycgt,1,1,0,0,0,69,1,1,dsl,1,1,1,1,0,1,one_year,1,credit_card_(automatic),78.6,5356.45,2.62
0565_jupyd,0,1,0,0,0,63,1,1,fiber_optic,1,1,1,1,1,0,one_year,0,credit_card_(automatic),104.5,6590.8,3.48
0567_ggcac,0,0,0,0,0,7,1,0,dsl,1,1,1,0,0,0,month_to_month,0,electronic_check,61.4,438.9,2.05
0567_xrhcu,0,0,0,1,1,69,0,0,dsl,1,0,1,0,0,1,two_year,1,credit_card_(automatic),43.95,2960.1,1.46
0568_onfpc,1,1,0,1,1,5,1,1,no,0,0,0,0,0,0,month_to_month,1,bank_transfer_(automatic),25.9,135.0,0.86
0570_bfqht,0,0,0,0,0,9,1,0,fiber_optic,0,1,1,0,0,0,month_to_month,0,electronic_check,80.55,653.9,2.68
0572_zjklt,0,0,0,1,1,46,1,1,fiber_optic,1,0,1,1,0,1,two_year,0,mailed_check,99.65,4630.2,3.32
0575_cuqov,0,1,1,1,0,60,1,0,fiber_optic,0,1,1,0,1,1,one_year,1,electronic_check,97.95,5867.0,3.26
0576_wnxxc,1,1,1,1,0,27,1,1,fiber_optic,0,1,1,0,0,1,month_to_month,1,electronic_check,95.55,2510.2,3.18
0577_whmev,0,0,0,1,0,16,1,1,fiber_optic,1,1,1,0,0,0,month_to_month,0,electronic_check,90.7,1374.9,3.02
0578_skvmf,1,0,0,1,1,22,1,0,fiber_optic,0,1,0,0,0,1,month_to_month,0,electronic_check,83.3,1845.9,2.78
0580_piqhm,0,0,0,1,1,41,1,1,fiber_optic,1,1,1,0,0,1,one_year,1,bank_transfer_(automatic),101.6,3930.55,3.39
0581_bxbub,0,0,1,0,0,4,1,0,fiber_optic,0,1,0,0,0,0,month_to_month,0,electronic_check,72.75,317.75,2.42
0581_mdmpw,0,0,0,0,0,24,1,1,fiber_optic,0,0,1,0,1,0,month_to_month,1,credit_card_(automatic),88.95,2072.75,2.97
0582_avcln,0,0,0,0,0,38,1,0,no,0,0,0,0,0,0,two_year,0,mailed_check,20.3,743.05,0.68
